Length(mm),Width(mm),Depth(mm),Area(mm^2),Volume(mm^3),Main Angle, Side Angle
2.008,0.293,0,0.516,0,-90,0
5.148,2.456,2.367,9.118,15.6698118170293,-45,-45
5.118,2.379,2.318,8.917,14.7776976781802,-56.309928894043,-76.6075057983398
5.988,2.681,2.564,11.689,21.55238065097,-63.4349517822266,-56.309928894043
5.866,2.567,2.314,10.778,18.244413395254,-22.6198654174805,-14.036244392395
3.973,2.32,1.91,6.263,9.21803896357508,-82.8749847412109,-34.3302192687988
