Length(mm),Width(mm),Depth(mm),CenterMainX(px),Area(mm^2),Volume(mm^3)
7.51,3.331,3.012,267.627007713345,20.216,39.4519214296382,-14.9314165115356,-87.1375961303711
7.512,3.331,3.011,267.651270980168,20.217,39.4493261976462,-14.9314165115356,-87.1375961303711
7.516,3.334,2.991,267.5502028912,20.247,39.2434700466306,-14.4702930450439,0
7.506,3.331,3.01,267.710867013319,20.195,39.404725880106,-14.9314165115356,-87.2736892700195
7.509,3.335,3.012,267.61148535786,20.238,39.4940373380089,-15.2551202774048,-87.1375961303711
7.513,3.331,3.013,267.583698876746,20.252,39.4807846650118,-14.9314184188843,-87.2736892700195
7.504,3.331,3.012,267.696409343338,20.188,39.4204019185094,-14.9314184188843,-87.1375961303711
7.516,3.333,3.012,267.609042688188,20.233,39.507147599993,-14.6208744049072,-87.1375961303711
7.507,3.331,2.991,267.612321921952,20.227,39.1612083556291,-14.9314184188843,0
7.511,3.333,3.011,267.603755868545,20.234,39.4677577128289,-14.6208744049072,-87.2736892700195
7.506,3.318,3.011,267.679118054937,20.18,39.2639799782519,-14.6208744049072,-87.2736892700195
7.509,3.331,3.011,267.6543230265,20.21,39.4335716744043,-14.9314184188843,-87.2736892700195
7.503,3.329,2.991,267.677584233948,20.193,39.1168411976708,-15.2551202774048,0
7.509,3.335,2.991,267.606505984338,20.229,39.218680503979,-15.2551202774048,0
7.504,3.319,2.969,267.661232644854,20.175,38.7176418083898,-14.9314184188843,0
7.512,3.331,3.012,267.675304199672,20.193,39.4624279333479,-14.9314165115356,-87.1375961303711
7.506,3.325,3.01,267.655098091524,20.211,39.3337476887878,-14.9314165115356,-87.1375961303711
7.51,3.331,3.003,267.615659296491,20.228,39.3340372022588,-14.9314165115356,-88.2642974853516
7.506,3.331,3.013,267.6865840483,20.199,39.4439996932755,-14.9314165115356,-87.2736892700195
7.506,3.325,3.013,267.673855029736,20.204,39.372950759574,-14.9314165115356,-87.2736892700195
7.507,3.331,3.011,267.675361692756,20.207,39.4230686589098,-14.9314184188843,-87.1375961303711
7.515,3.334,3.012,267.601154335306,20.255,39.5137429465126,-14.6763925552368,-87.1375961303711
7.506,3.331,2.969,267.663438441301,20.201,38.8679837667889,-14.9314165115356,0
7.513,3.331,3.015,267.649303832631,20.179,39.5069916246302,-14.9314184188843,-87.1375961303711
7.51,3.331,3.011,267.661704181698,20.212,39.4388231821516,-14.9314165115356,-87.1375961303711
7.517,3.322,2.997,267.680672945343,20.2,39.1858745342204,-14.9314184188843,-87.3974456787109
7.495,3.337,3.011,267.646510603326,20.202,39.4309482853646,-15.9453954696655,-87.1375961303711
