Length(mm),Width(mm),Depth(mm),CenterMainX(px),Area(mm^2),Volume(mm^3),Time(millisec)
7.26,3.086,3.0552,0,17.2454,35.8534454175801,0
7.342,2.983,2.762,0,15.70675,31.6875397164368,0
7.3565,3.8015,3.13275,0,19.912,45.8792947660271,0
7.4756,3.4286,3.1598,0,19.8036,42.5655374284443,0
7.3215,3.34583333333333,3.10816666666667,0,18.802,39.8908181144151,0
