Length(mm),Width(mm),Depth(mm),CenterMainX(px),Area(mm^2),Volume(mm^3),Time(millisec)
5.936,2.642,2.278,0,12.252,18.7059189208741,0
7.51275,3.883,3.593,0,22.36525,54.8939484194793,0
6.4615,2.9595,2.5855,0,12.306,25.9988302475207,0
7.992,3.00233333333333,2.92866666666667,0,15.6003333333333,36.7409917732133,0
6.307,2.955,2.802,0,14.5526666666667,27.3425871457477,0
5.718,2.818,2.432,0,12.336,20.5174812453958,0
7.34475,2.92825,2.859,0,17.133,32.2017083401183,0
6.662,2.96066666666667,2.55333333333333,0,14.9923333333333,26.3740167366947,0
6.311,3.417,2.983,0,16.633,33.6839176937864,0
