Length(mm),Width(mm),Depth(mm),Area(mm^2),Volume(mm^3),Main Angle, Side Angle
2.058,0.706,0.293,1.158,0.222903205585743,-90,-2.04540848731995
1.967,0.293,0,0.502,0,-90,0
4.645,2.835,2.237,10.264,15.4242262826395,-60.8519325256348,-17.5255680084229
6.193,2.625,2.463,11.733,20.9649302524234,-68.1985931396484,-50.1944313049316
5.69,3.18,1.845,13.313,17.4797162812197,-70.5599670410156,0
5.185,2.422,2.269,9.498,14.9195600821666,-57.9946174621582,-85.2363510131836
5.744,2.611,2.43,11.102,19.0821013849783,-32.0053863525391,-33.6900634765625
6.06,2.717,2.259,12.262,19.4749842812632,0,-73.3007583618164
5.551,2.506,2.453,10.529,17.866869466472,-57.9946174621582,-4.08561658859253
