Length(mm),Width(mm),Depth(mm),Area(mm^2),Volume(mm^3),Main Angle, Side Angle
7.508,3.329,3.011,20.185,39.4046466030625,-14.6208744049072,-87.1375961303711
7.516,3.331,3.011,20.217,39.4703322286354,-14.9314165115356,-87.1375961303711
7.512,3.322,3.012,20.179,39.3558047416937,-14.4702959060669,-87.1375961303711
7.508,3.343,3.011,20.235,39.5703615482241,-15.9453954696655,-87.2736892700195
7.514,3.331,3.011,20.23,39.4598292131408,-14.9314165115356,-87.1375961303711
7.504,3.315,3.01,20.154,39.2050016090122,-14.7435626983643,-87.2736892700195
7.503,3.323,2.991,20.165,39.0463392309582,-14.6763925552368,0
7.507,3.322,3.013,20.194,39.3426670902576,-14.9314184188843,-87.2736892700195
7.505,3.314,3.011,20.163,39.2114207572134,-14.4702930450439,-87.1375961303711
7.506,3.318,3.011,20.164,39.2639799782519,-14.4702930450439,-87.1375961303711
7.51,3.331,2.991,20.185,39.1768582324196,-14.9314165115356,0
7.51,3.331,3.011,20.231,39.4388231821516,-14.9314165115356,-87.1375961303711
7.516,3.331,2.991,20.233,39.2081579860008,-14.9314165115356,0
7.512,3.331,3.011,20.224,39.4493261976462,-14.9314165115356,-87.2736892700195
7.504,3.325,3.012,20.173,39.3493954905565,-14.9314184188843,-87.1375961303711
7.505,3.34,3.012,20.223,39.5321790060091,-15.9453954696655,-87.1375961303711
7.507,3.331,2.969,20.188,38.8731620220203,-14.9314184188843,0
7.507,3.331,3.011,20.195,39.4230686589098,-14.9314184188843,-87.2736892700195
7.517,3.331,2.991,20.23,39.2133746115977,-14.9314184188843,0
7.512,3.331,3.011,20.179,39.4493261976462,-14.9314165115356,-87.1375961303711
7.512,3.325,2.994,20.187,39.1559393565411,-14.9314165115356,-87.5104446411133
7.514,3.331,3.012,20.214,39.4729344370575,-14.9314165115356,-87.1375961303711
7.507,3.319,3.012,20.19,39.2940920433056,-14.9314184188843,-87.1375961303711
7.509,3.331,3.011,20.222,39.4335716744043,-14.9314184188843,-87.2736892700195
7.516,3.331,2.991,20.226,39.2081579860008,-14.9314165115356,0
7.516,3.325,3.013,20.226,39.4254060630107,-14.9314165115356,-87.3974456787109
7.511,3.324,2.991,20.178,39.099734862818,-15.068489074707,0
7.504,3.331,3.014,20.206,39.4465774841923,-14.9314184188843,-87.2736892700195
7.507,3.331,3.013,20.215,39.4492546892378,-14.9314184188843,-87.2736892700195
7.512,3.331,3.012,20.192,39.4624279333479,-14.9314165115356,-87.3974456787109
7.51,3.331,2.991,20.2,39.1768582324196,-14.9314165115356,0
7.51,3.331,2.991,20.205,39.1768582324196,-14.9314165115356,0
7.517,3.333,3.012,20.244,39.5124040060069,-14.6208744049072,-87.1375961303711
7.512,3.331,3.012,20.204,39.4624279333479,-14.9314165115356,-87.1375961303711
7.501,3.337,3.012,20.226,39.4756202034666,-15.9453954696655,-87.1375961303711
7.516,3.325,3.011,20.204,39.399235863168,-14.9314165115356,-87.1375961303711
7.505,3.329,3.014,20.158,39.4281465423503,-14.6208753585815,-87.2736892700195
7.51,3.331,3.013,20.208,39.4650196771248,-14.9314165115356,-87.1375961303711
7.51,3.322,3.011,20.164,39.3322637679699,-14.4702930450439,-86.9872131347656
7.512,3.331,2.991,20.205,39.1872914836134,-14.9314165115356,0
7.509,3.331,3.011,20.203,39.4335716744043,-14.9314184188843,-87.2736892700195
7.505,3.328,3.012,20.154,39.3901472251492,-14.4702930450439,-87.3974456787109
7.512,3.331,3.013,20.203,39.4755296690495,-14.9314165115356,-87.1375961303711
7.512,3.331,2.993,20.251,39.2134949550166,-14.9314165115356,-88.210090637207
7.51,3.331,3.012,20.19,39.4519214296382,-14.9314165115356,-87.1375961303711
7.512,3.331,3.01,20.226,39.4362244619446,-14.9314165115356,-87.1375961303711
7.51,3.322,3.011,20.204,39.3322637679699,-14.9314165115356,-87.2736892700195
7.512,3.331,3.014,20.232,39.4886314047511,-14.9314165115356,-87.2736892700195
7.507,3.331,3.012,20.193,39.4361616740738,-14.9314184188843,-87.1375961303711
7.51,3.331,2.991,20.22,39.1768582324196,-14.9314165115356,0
7.506,3.322,3.013,20.162,39.3374262927233,-14.9314165115356,-87.2736892700195
7.513,3.325,2.993,20.198,39.1480719315085,-14.9314184188843,-88.1523895263672
7.514,3.331,3.013,20.228,39.4860396609742,-14.9314165115356,-87.2736892700195
7.507,3.331,3.013,20.185,39.4492546892378,-14.9314184188843,-87.1375961303711
7.507,3.331,3.011,20.204,39.4230686589098,-14.9314184188843,-87.2736892700195
7.506,3.331,3.012,20.219,39.430908422219,-14.9314165115356,-87.1375961303711
7.509,3.329,3.012,20.22,39.4229835976707,-14.6208753585815,-87.1375961303711
7.512,3.331,2.969,20.21,38.8990532981772,-14.9314165115356,0
7.507,3.331,3.013,20.223,39.4492546892378,-14.9314184188843,-86.9872131347656
7.506,3.325,3.012,20.176,39.359883069312,-14.9314165115356,-86.9872131347656
7.507,3.331,3.014,20.214,39.4623477044019,-14.9314184188843,-86.9872131347656
7.51,3.331,3.012,20.227,39.4519214296382,-14.9314165115356,-87.1375961303711
7.508,3.323,3.013,20.174,39.3597525319484,-14.6208744049072,-87.2736892700195
7.507,3.331,3.012,20.196,39.4361616740738,-14.9314184188843,-87.1375961303711
7.512,3.331,2.991,20.231,39.1872914836134,-14.9314165115356,0
7.51,3.331,3.012,20.219,39.4519214296382,-14.9314165115356,-87.1375961303711
7.513,3.331,2.991,20.223,39.1925081092102,-14.9314184188843,0
7.512,3.334,3.013,20.242,39.5110825327562,-14.9314165115356,-87.1375961303711
7.504,3.331,3.01,20.17,39.3942263528264,-14.9314184188843,-87.2736892700195
7.501,3.337,2.994,20.215,39.2397101225694,-15.9453954696655,-88.1523895263672
7.509,3.331,3.013,20.21,39.4597646811625,-14.9314184188843,-87.1375961303711
7.506,3.331,3.011,20.199,39.4178171511625,-14.9314165115356,-87.1375961303711
7.51,3.331,3.013,20.216,39.4650196771248,-14.9314165115356,-87.1375961303711
7.51,3.331,3.013,20.217,39.4650196771248,-14.9314165115356,-87.1375961303711
7.51,3.331,3.013,20.211,39.4650196771248,-14.9314165115356,-87.1375961303711
7.501,3.337,3.013,20.212,39.488726319072,-15.9453954696655,-87.2736892700195
7.512,3.331,3.011,20.204,39.4493261976462,-14.9314165115356,-87.1375961303711
7.506,3.331,3.011,20.215,39.4178171511625,-14.9314165115356,-87.2736892700195
7.516,3.329,3.01,20.175,39.4335325987513,-14.6208744049072,-87.3974456787109
7.51,3.331,3.013,20.212,39.4650196771248,-14.9314165115356,-87.1375961303711
7.51,3.317,3.013,20.17,39.2991504860472,-14.4702930450439,-87.1375961303711
7.509,3.331,3.013,20.203,39.4597646811625,-14.9314184188843,-87.1375961303711
7.508,3.323,3.012,20.182,39.3466892221137,-14.6208744049072,-87.1375961303711
7.506,3.331,3.013,20.208,39.4439996932755,-14.9314165115356,-87.2736892700195
7.514,3.325,3.013,20.233,39.4149150023234,-14.9314165115356,-87.1375961303711
7.509,3.321,3.013,20.169,39.3413024635667,-14.9314184188843,-87.1375961303711
7.516,3.331,2.991,20.217,39.2081579860008,-14.9314165115356,0
7.51,3.331,2.991,20.209,39.1768582324196,-14.9314165115356,0
7.504,3.325,2.991,20.171,39.0750471156223,-14.9314184188843,0
7.501,3.337,3.012,20.202,39.4756202034666,-15.9453954696655,-87.1375961303711
7.516,3.331,3.013,20.216,39.4965496528988,-14.9314165115356,-87.1375961303711
7.505,3.329,2.993,20.178,39.1534315199915,-14.6208753585815,-88.1523895263672
7.512,3.331,3.013,20.222,39.4755296690495,-14.9314165115356,-87.2736892700195
7.51,3.331,3.007,20.216,39.3864301922052,-14.9314165115356,-87.1375961303711
7.506,3.331,3.011,20.191,39.4178171511625,-14.9314165115356,-87.2736892700195
7.509,3.335,3.011,20.244,39.480925107817,-15.2551202774048,-87.2736892700195
7.504,3.331,3.01,20.196,39.3942263528264,-14.9314184188843,-87.2736892700195
7.507,3.331,2.991,20.211,39.1612083556291,-14.9314184188843,0
7.512,3.322,3.011,20.168,39.342738405458,-14.9314165115356,-87.2736892700195
7.507,3.331,3.013,20.215,39.4492546892378,-14.9314184188843,-87.2736892700195
7.514,3.331,2.991,20.244,39.1977247348071,-14.9314165115356,0
7.516,3.331,3.011,20.222,39.4703322286354,-14.9314165115356,-87.2736892700195
7.503,3.325,3.011,20.173,39.3310892338145,-14.9314184188843,-86.9872131347656
7.509,3.316,3.012,20.165,39.2690338269378,-14.6208753585815,-87.1375961303711
7.508,3.323,3.011,20.194,39.333625912279,-14.6208744049072,-87.2736892700195
7.513,3.32,3.013,20.19,39.3504068111196,-14.036244392395,-87.2736892700195
7.512,3.331,3.011,20.233,39.4493261976462,-14.9314165115356,-87.2736892700195
7.509,3.325,3.013,20.171,39.388687350605,-14.9314184188843,-87.2736892700195
7.501,3.337,3.012,20.205,39.4756202034666,-15.9453954696655,-87.1375961303711
7.507,3.331,2.991,20.199,39.1612083556291,-14.9314184188843,0
7.513,3.331,3.013,20.237,39.4807846650118,-14.9314184188843,-87.1375961303711
7.516,3.329,2.991,20.174,39.1846166122476,-14.6208744049072,0
7.51,3.325,3.01,20.189,39.3547089185714,-14.9314165115356,-87.2736892700195
7.504,3.331,3.013,20.217,39.4334897013508,-14.9314184188843,-87.1375961303711
7.506,3.319,2.991,20.164,39.0149314175854,-14.9314165115356,0
7.52,3.333,2.991,20.24,39.252578390813,-14.5344572067261,0
7.513,3.331,3.013,20.24,39.4807846650118,-14.9314184188843,-87.2736892700195
7.512,3.331,3.014,20.195,39.4886314047511,-14.9314165115356,-87.2736892700195
7.513,3.331,3.011,20.202,39.4545777053935,-14.9314184188843,-87.2736892700195
7.498,3.337,3.013,20.229,39.472932934329,-15.9453973770142,-87.1375961303711
7.506,3.318,3.011,20.164,39.2639799782519,-14.6208744049072,-87.1375961303711
7.51,3.325,3.013,20.207,39.3939328809487,-14.9314165115356,-87.2736892700195
7.498,3.331,3.011,20.17,39.3758050891841,-14.9314184188843,-87.2736892700195
7.509,3.331,3.011,20.182,39.4335716744043,-14.9314184188843,-87.2736892700195
7.506,3.325,3.011,20.2,39.3468153790499,-14.9314165115356,-87.1375961303711
7.516,3.331,3.014,20.233,39.5096583650306,-14.9314165115356,-87.2736892700195
7.505,3.316,2.991,20.161,38.9744732051359,-14.6208753585815,0
7.506,3.322,3.012,20.182,39.3243703928584,-14.9314165115356,-87.1375961303711
7.512,3.331,2.991,20.234,39.1872914836134,-14.9314165115356,0
7.505,3.314,2.991,20.175,38.9509662852293,-14.4702930450439,0
7.516,3.331,2.991,20.204,39.2081579860008,-14.9314165115356,0
7.512,3.331,3.011,20.226,39.4493261976462,-14.9314165115356,-87.1375961303711
7.512,3.331,2.991,20.211,39.1872914836134,-14.9314165115356,0
7.505,3.314,3.012,20.153,39.2244434808126,-14.6208753585815,-87.1375961303711
7.509,3.331,3.012,20.213,39.4466681777834,-14.9314184188843,-87.1375961303711
7.506,3.314,3.009,20.153,39.1905965458991,-14.6208744049072,-87.2736892700195
7.513,3.331,2.991,20.217,39.1925081092102,-14.9314184188843,0
7.511,3.333,2.991,20.191,39.2056005709304,-14.6208744049072,0
7.509,3.325,2.993,20.214,39.1272290874082,-14.9314184188843,-88.210090637207
7.507,3.331,2.991,20.211,39.1612083556291,-14.9314184188843,0
7.505,3.314,3.013,20.155,39.2374662044118,-14.4702930450439,-87.1375961303711
7.503,3.322,2.969,20.158,38.7474739062254,-14.9314184188843,0
7.51,3.331,3.011,20.202,39.4388231821516,-14.9314165115356,-87.2736892700195
7.503,3.331,3.011,20.204,39.4020626279206,-14.9314184188843,-87.2736892700195
7.506,3.317,3.013,20.15,39.278218847972,-14.4702930450439,-87.2736892700195
7.504,3.331,3.013,20.195,39.4334897013508,-14.9314184188843,-87.1375961303711
7.505,3.314,3.013,20.156,39.2374662044118,-14.6208753585815,-87.2736892700195
7.517,3.331,3.013,20.24,39.5018046488612,-14.9314184188843,-87.2736892700195
7.516,3.333,3.011,20.216,39.4940310171245,-14.6208744049072,-87.1375961303711
7.512,3.331,3.013,20.215,39.4755296690495,-14.9314165115356,-87.2736892700195
7.514,3.322,3.011,20.194,39.3532130429462,-14.9314165115356,-87.2736892700195
7.513,3.331,2.991,20.201,39.1925081092102,-14.9314184188843,0
7.504,3.331,2.969,20.207,38.8576272563261,-14.9314184188843,0
7.5,3.329,2.969,20.169,38.8135957639293,-14.6208744049072,0
7.512,3.316,3.011,20.177,39.2716798773326,-14.6208753585815,-86.9872131347656
7.505,3.319,3.013,20.173,39.2966657611475,-14.6208753585815,-87.2736892700195
7.51,3.331,3.011,20.24,39.4388231821516,-14.9314165115356,-87.1375961303711
7.51,3.331,3.009,20.218,39.4126266871784,-14.9314165115356,-87.2736892700195
7.506,3.323,3.011,20.176,39.323148121679,-14.6208744049072,-87.1375961303711
7.512,3.331,3.011,20.21,39.4493261976462,-14.9314165115356,-87.2736892700195
7.508,3.323,3.013,20.169,39.3597525319484,-14.6208744049072,-87.1375961303711
7.505,3.337,3.011,20.215,39.4835579561923,-15.9453954696655,-87.2736892700195
7.51,3.334,3.01,20.22,39.4612329427119,-14.9314165115356,-86.9872131347656
7.506,3.319,3.013,20.177,39.3019018258725,-14.9314165115356,-87.2736892700195
7.509,3.331,2.991,20.203,39.1716416068228,-14.9314184188843,0
7.501,3.337,2.969,20.216,38.9120572324344,-15.9453954696655,0
7.506,3.322,3.01,20.175,39.2982585931288,-14.9314165115356,-86.9872131347656
7.512,3.331,3.01,20.232,39.4362244619446,-14.9314165115356,-87.3974456787109
7.506,3.331,3.013,20.191,39.4439996932755,-14.9314165115356,-87.1375961303711
7.509,3.331,3.013,20.201,39.4597646811625,-14.9314184188843,-87.2736892700195
7.505,3.329,2.994,20.165,39.1665131877229,-14.6208753585815,-88.1523895263672
7.516,3.333,2.991,20.226,39.231699359754,-14.5344543457031,0
7.512,3.331,3.008,20.187,39.4100209905413,-14.9314165115356,-86.9872131347656
7.512,3.331,3.011,20.224,39.4493261976462,-14.9314165115356,-87.1375961303711
7.516,3.334,3.013,20.197,39.5321214478429,-14.9314165115356,-87.1375961303711
7.505,3.335,3.011,20.236,39.4598938519332,-15.4221601486206,-87.1375961303711
7.514,3.329,2.991,20.187,39.1741896253896,-14.6208744049072,0
7.507,3.32,3.013,20.19,39.3189809571509,-14.036244392395,-87.1375961303711
7.5,3.319,3.011,20.162,39.2444180724793,-14.6208744049072,-87.2736892700195
7.506,3.331,3.013,20.192,39.4439996932755,-14.9314165115356,-87.2736892700195
7.507,3.331,3.011,20.235,39.4230686589098,-14.9314184188843,-87.1375961303711
7.512,3.331,3.011,20.204,39.4493261976462,-14.9314165115356,-87.1375961303711
7.508,3.329,3.013,20.199,39.4308203968872,-14.6208744049072,-87.1375961303711
7.512,3.331,2.991,20.223,39.1872914836134,-14.9314165115356,0
7.505,3.319,2.969,20.158,38.722801408844,-14.6208753585815,0
7.508,3.329,2.991,20.209,39.1429086648157,-14.6208744049072,0
7.506,3.329,2.991,20.188,39.1324816779577,-14.6208744049072,0
7.509,3.331,3.011,20.224,39.4335716744043,-14.9314184188843,-86.9872131347656
7.517,3.334,3.011,20.232,39.5111366487841,-14.9314184188843,-87.1375961303711
7.508,3.319,3.014,20.171,39.3254215404388,-14.6208744049072,-87.2736892700195
7.512,3.331,2.969,20.23,38.8990532981772,-14.9314165115356,0
7.51,3.331,3.012,20.209,39.4519214296382,-14.9314165115356,-87.1375961303711
7.498,3.319,3.011,20.154,39.2339528943267,-14.9314184188843,-87.2736892700195
7.506,3.319,2.991,20.171,39.0149314175854,-14.6208744049072,0
7.514,3.331,3.011,20.234,39.4598292131408,-14.9314165115356,-87.2736892700195
7.51,3.325,2.991,20.206,39.1062904901817,-14.9314165115356,0
7.506,3.331,2.969,20.204,38.8679837667889,-14.9314165115356,0
7.509,3.331,3.011,20.207,39.4335716744043,-14.9314184188843,-87.1375961303711
7.512,3.331,3.013,20.214,39.4755296690495,-14.9314165115356,-87.2736892700195
7.506,3.328,3.01,20.158,39.3692367844469,-14.4702930450439,-87.2736892700195
7.504,3.331,3.011,20.194,39.4073141356679,-14.9314184188843,-87.1375961303711
7.511,3.333,2.994,20.21,39.2449241422151,-14.6208744049072,-88.0908508300781
7.512,3.331,2.991,20.217,39.1872914836134,-14.9314165115356,0
7.503,3.321,3.011,20.158,39.2837736377437,-14.9314184188843,-87.2736892700195
7.506,3.328,3.011,20.164,39.3823162651062,-14.4702930450439,-87.1375961303711
7.504,3.331,3.011,20.199,39.4073141356679,-14.9314184188843,-87.2736892700195
7.516,3.328,3.014,20.238,39.4740747639813,-14.9314165115356,-87.2736892700195
7.505,3.319,3.011,20.174,39.270581017861,-14.6208753585815,-87.1375961303711
7.51,3.331,2.991,20.221,39.1768582324196,-14.9314165115356,0
7.5,3.319,2.991,20.163,38.9837444220477,-14.6208744049072,0
7.509,3.331,2.969,20.204,38.8835185324831,-14.9314184188843,0
7.512,3.331,3.011,20.225,39.4493261976462,-14.9314165115356,-87.1375961303711
7.503,3.325,2.991,20.171,39.0698398865291,-14.9314184188843,0
7.503,3.331,3.014,20.188,39.4413207441225,-14.9314184188843,-87.2736892700195
7.51,3.331,3.011,20.224,39.4388231821516,-14.9314165115356,-87.1375961303711
7.505,3.317,3.012,20.168,39.2599514260276,-14.6208753585815,-87.1375961303711
7.505,3.337,3.013,20.223,39.509784165396,-15.9453954696655,-87.3974456787109
7.503,3.331,3.013,20.194,39.4282347053885,-14.9314184188843,-87.2736892700195
7.514,3.325,3.013,20.214,39.4149150023234,-14.9314165115356,-87.1375961303711
7.506,3.321,3.013,20.175,39.325584803773,-14.6208744049072,-87.2736892700195
7.512,3.331,2.991,20.195,39.1872914836134,-14.9314165115356,0
7.504,3.331,2.994,20.202,39.1848218273629,-14.9314184188843,-88.0908508300781
7.512,3.331,3.012,20.208,39.4624279333479,-14.9314165115356,-87.1375961303711
7.509,3.335,2.969,20.229,38.9302114397571,-15.2551202774048,0
7.512,3.325,3.011,20.181,39.3782676695208,-14.9314165115356,-87.2736892700195
7.516,3.331,3.01,20.223,39.4572235165037,-14.9314165115356,-87.1375961303711
7.504,3.322,3.012,20.177,39.31389227658,-14.9314184188843,-87.1375961303711
7.51,3.331,2.991,20.209,39.1768582324196,-14.9314165115356,0
7.51,3.331,2.991,20.2,39.1768582324196,-14.9314165115356,0
7.505,3.335,2.991,20.225,39.1977889442485,-15.4221601486206,0
7.498,3.321,3.011,20.181,39.2575949268029,-14.9314184188843,-87.2736892700195
7.503,3.331,3.011,20.195,39.4020626279206,-14.9314184188843,-87.2736892700195
7.505,3.323,3.011,20.15,39.3179092263791,-14.6208753585815,-87.2736892700195
7.509,3.335,3.012,20.233,39.4940373380089,-15.2551202774048,-87.3974456787109
7.509,3.331,2.991,20.191,39.1716416068228,-14.9314184188843,0
7.504,3.331,3.011,20.177,39.4073141356679,-14.9314184188843,-87.2736892700195
7.517,3.331,3.011,20.236,39.4755837363827,-14.9314184188843,-87.2736892700195
7.506,3.323,3.011,20.199,39.323148121679,-14.6208744049072,-87.2736892700195
7.505,3.329,3.012,20.152,39.4019832068875,-14.6208753585815,-87.1375961303711
7.51,3.331,3.013,20.197,39.4650196771248,-14.9314165115356,-87.1375961303711
7.51,3.331,3.011,20.213,39.4388231821516,-14.9314165115356,-87.2736892700195
7.51,3.327,3.011,20.198,39.3914634425153,-14.6208744049072,-87.2736892700195
7.508,3.318,3.012,20.179,39.2874856572294,-14.6208744049072,-87.3974456787109
7.51,3.325,3.011,20.216,39.3677835726971,-14.9314165115356,-87.1375961303711
7.506,3.329,3.011,20.182,39.3941498937916,-14.6208744049072,-87.2736892700195
7.51,3.331,2.991,20.243,39.1768582324196,-14.9314165115356,0
7.512,3.331,2.991,20.208,39.1872914836134,-14.9314165115356,0
7.509,3.331,2.993,20.194,39.1978346135809,-14.9314184188843,-87.5104446411133
7.512,3.331,2.991,20.204,39.1872914836134,-14.9314165115356,0
7.507,3.331,3.013,20.184,39.4492546892378,-14.9314184188843,-87.2736892700195
7.513,3.331,3.012,20.212,39.4676811852027,-14.9314184188843,-87.3974456787109
7.507,3.331,3.003,20.212,39.3183245375975,-14.9314184188843,-88.2642974853516
7.519,3.331,2.969,20.231,38.9353010847969,-14.9314184188843,0
7.514,3.331,3.013,20.211,39.4860396609742,-14.9314165115356,-87.2736892700195
7.506,3.325,3.011,20.18,39.3468153790499,-14.9314165115356,-87.2736892700195
7.501,3.337,2.991,20.242,39.2003917757532,-15.9453954696655,0
7.51,3.321,2.991,20.182,39.0592453286898,-14.9314165115356,0
7.512,3.331,3.011,20.209,39.4493261976462,-14.9314165115356,-87.2736892700195
7.509,3.331,3.012,20.213,39.4466681777834,-14.9314184188843,-87.1375961303711
7.51,3.328,3.01,20.169,39.3902169266182,-14.4702930450439,-87.1375961303711
7.507,3.314,2.993,20.176,38.9873986775929,-14.036244392395,-88.210090637207
7.507,3.331,2.969,20.209,38.8731620220203,-14.9314184188843,0
7.512,3.331,2.969,20.221,38.8990532981772,-14.9314165115356,0
7.51,3.325,3.013,20.175,39.3939328809487,-14.9314165115356,-87.1375961303711
7.516,3.331,3.011,20.213,39.4703322286354,-14.9314165115356,-87.2736892700195
7.52,3.333,3.013,20.238,39.5412967875358,-14.5344572067261,-87.1375961303711
7.507,3.32,2.991,20.167,39.0318858422962,-14.036244392395,0
7.505,3.329,3.009,20.181,39.3627382036934,-14.6208753585815,-87.2736892700195
7.504,3.331,2.991,20.171,39.1455584788385,-14.9314184188843,0
7.51,3.325,2.991,20.207,39.1062904901817,-14.9314165115356,0
7.506,3.333,2.969,20.205,38.8913208930374,-14.6208744049072,0
7.509,3.325,3.012,20.191,39.3756144374452,-14.9314184188843,-87.1375961303711
7.506,3.331,3.013,20.21,39.4439996932755,-14.9314165115356,-87.1375961303711
7.505,3.318,3.012,20.163,39.2717874077659,-14.6208753585815,-87.1375961303711
7.501,3.337,3.011,20.21,39.4625140878612,-15.9453954696655,-87.2736892700195
7.506,3.323,3.013,20.179,39.3492677816735,-14.6208744049072,-87.1375961303711
7.514,3.329,2.991,20.196,39.1741896253896,-14.6208744049072,0
7.504,3.331,3.011,20.185,39.4073141356679,-14.9314184188843,-87.2736892700195
7.505,3.335,3.012,20.224,39.4729990973175,-15.2551202774048,-87.1375961303711
7.501,3.331,2.969,20.188,38.842092490632,-14.9314184188843,0
7.503,3.325,3.013,20.175,39.357214168543,-14.9314184188843,-87.1375961303711
7.512,3.331,3.013,20.211,39.4755296690495,-14.9314165115356,-87.2736892700195
7.51,3.331,3.012,20.217,39.4519214296382,-14.9314165115356,-87.1375961303711
7.516,3.331,3.011,20.201,39.4703322286354,-14.9314165115356,-87.1375961303711
7.504,3.325,3.011,20.155,39.3363312822263,-14.9314184188843,-87.2736892700195
7.507,3.325,3.003,20.194,39.2475019776378,-14.9314184188843,-88.315315246582
7.512,3.331,2.991,20.194,39.1872914836134,-14.9314165115356,0
